Peggy Carter|Daniel Whitehall|Peggy arrested Whitehall at the end of WW2
Peggy Carter|Jim Morita|Peggy and Jim worked together to clear up the remains of Red Skull's Hydra
Peggy Carter|Dum Dum Dugan|Dugan and Peggy worked together to clear up the remains of Red Skull's Hydra
Jim Morita|Daniel Whitehall|Jim arrested Whitehall at the end of WW2
Jim Morita|Dum Dum Dugan|Morita and Dugan cleared up the remains of Red Skull's Hydra
Dum Dum Dugan|Daniel Whitehall|Dugan arrested Whitehall at the end of WW2
Antoine Triplett|Melinda May|May and Triplett worked together for SHIELD
Antoine Triplett|Daisy Johnson|Triplett died trying to save Daisy (then Skye) from the the apparently dangerous terrigen gas
Antoine Triplett|Carl Creel|Triplett saw Creel escape with information about an 0-8-4
Antoine Triplett|Billy Koenig|Triplett and Billy both worked for SHIELD
Antoine Triplett|Mercenary Idaho|Idaho drove Triplett and team to Talbot's military base
Antoine Triplett|Isabelle Hartley|Hartley and Triplett both worked for SHIELD
Antoine Triplett|Lance Hunter|Lance and Triplett both worked for SHIELD
Antoine Triplett|Agent Coulson|Triplett worked for Coulson in SHIELD
Antoine Triplett|Jemma Simmons|Trip piloted the Quinjet that flew Jemma out of Hydra
Antoine Triplett|Bobbi Morse|Trip piloted the Quinjet that flew Bobbi out of Hydra
Antoine Triplett|Grant Ward|Triplett went to arrest Ward, but stopped when he saw Ward had an explosive vest
Antoine Triplett|Sunil Bakshi|Triplett found Bakshi tied up in a bar by Ward
Antoine Triplett|Leo Fitz|Fitz and Trip worked together for SHIELD
Antoine Triplett|Calvin Zabo|Cal operated on Trip when he was shot taking an Air Force comms base
Antoine Triplett|Sam Koenig|Trip and Koenig worked together for SHIELD
Antoine Triplett|Raina|Trip was sealed in the ancient teregenesis chamber with Raina
Antoine Triplett|Alphonso Mackenzie|Mack and Trip worked together for SHIELD
Antoine Triplett|General Glenn Talbot|Trip planted a phone on Talbot so Coulson could contact him
Antoine Triplett|Carla Talbot|Carla was with her husband when Trip planted a phone on him
Antoine Triplett|George Talbot|George was with his father when Trip planted a phone on him
Antoine Triplett|Private Tilden|Triplett met Tilden when infiltrating Talbot's storage facility
Antoine Triplett|Private Walter|Triplett met Walter when infiltrating Talbot's storage facility
Daniel Whitehall|Red Skull|Whitehall experimented on the obelisk under Red Skull's orders
Daniel Whitehall|Jiaying|Whitehall experimented on Jiaying, rejuvinating his body
Daniel Whitehall|Agent Hauer|Hauer, an undercover Hydra agent, escorted an aged Whitehall out of prison in 1989
Daniel Whitehall|Agent Rivera|Rivera was sent to release Whitehall from prison in 1989
Daniel Whitehall|Sunil Bakshi|Bakshi was Whitehall's second in command
Daniel Whitehall|Kara 'Agent 33' Palamas|Whitehall brainwashed Agent 33 into working for Hydra
Daniel Whitehall|Raina|Whitehall tortured Raina to get the obelisk back from her
Daniel Whitehall|Jemma Simmons|Whitehall discussed weaponising the obelisk with Jemma when she was undercover in Hydra
Daniel Whitehall|Dr Lingenfelter|Lingenfelter worked for Whitehall in Hydra's science team
Daniel Whitehall|Kenneth Turgeon|Turgeon worked for Whitehall in Hydra's science team
Daniel Whitehall|Calvin Zabo|Cal spent decades trying to find and kill Whitehall for torturing Jiaying
Daniel Whitehall|Toshiro Mori|Mori designed the Splinter Bomb for Whitehall
Daniel Whitehall|Marcus Scarlotti|Scarlotti was a Hydra operative who worked for Whitehall
Daniel Whitehall|Julien Beckers|Whitehall and Beckers worked together in Hydra
Daniel Whitehall|Grant Ward|Whitehall re-recruited Ward into Hydra
Daniel Whitehall|Daisy Johnson|Whitehall had a kidnapped Daisy (then Skye) touch the diviner
Daniel Whitehall|Agent Coulson|Coulson killed Whitehall
Agent Hauer|Alexander Pierce|Hauer was sent by Pierce to release Daniel Whitehall
Agent Hauer|Agent Rivera|Hauer and Rivera were sent to release Daniel Whitehall from prison
Agent Rivera|Alexander Pierce|Pierce sent Rivera to release Daniel Whitehall from prison
Agent Rivera|Jiaying|Rivera worked with Whitehall when he experimented on Jiaying
Alphonso Mackenzie|Bobbi Morse|Bobbi and Mack worked together for SHIELD, Coulson's SHIELD and 'Real SHIELD'
Alphonso Mackenzie|Tim Maguire|Mack and Tim worked together on the SHIELD carrier Iliad
Alphonso Mackenzie|Agent Case|Mack and Case worked together on the SHIELD carrier Iliad
Alphonso Mackenzie|Agent Susanna|Susanna and Mack worked together on the SHIELD carrier Iliad
Alphonso Mackenzie|Isabelle Hartley|Hartley rescued Mack from Hydra on the SHIELD carrier Iliad
Alphonso Mackenzie|Robert Gonzales|Mack and Gonzales worked together for the 'Real SHIELD'
Alphonso Mackenzie|Daisy Johnson|Mack and Daisy (then Skye) worked together for SHIELD
Alphonso Mackenzie|Melinda May|Mack and May worked together for SHIELD
Alphonso Mackenzie|Mercenary Idaho|Idaho and Mack worked together for SHIELD
Alphonso Mackenzie|Lance Hunter|Mack choked out and kidnapped Hunter
Alphonso Mackenzie|Agent Coulson|Mack cut off Coulson's hand with an axe
Alphonso Mackenzie|Billy Koenig|Mack and Billy worked together for SHIELD
Alphonso Mackenzie|Leo Fitz|Mack helped Fitz work around his brain damage
Alphonso Mackenzie|Jemma Simmons|Mack and Simmons worked together for SHIELD
Alphonso Mackenzie|Hank Thompson|Mack met Hank when searching for a GH325 maddened Coulson
Alphonso Mackenzie|Katie Thompson|Mack met Katie when searching for a GH325 maddened Coulson
Alphonso Mackenzie|Sebastian Derik|Mack interrupted a fight between GH325 maddened Derik and Coulson
Alphonso Mackenzie|Raina|Raina was assisted by a posessed Mack in the Kree City
Alphonso Mackenzie|Vin-Tak|Mack fought Vin-Tak who was trying to kill Skye
Alphonso Mackenzie|Anne Weaver|Weaver and Mack both worked for the 'Real SHIELD'
Alphonso Mackenzie|Agent Oliver|Oliver and Mack worked together for the 'Real SHIELD'
Alphonso Mackenzie|Agent Harris|Harris and Mack worked together for the 'Real SHIELD'
Alphonso Mackenzie|Alisha Whitley|Alisha attacked Mack aboard The Iliad carrier
Alphonso Mackenzie|Lincoln Campbell|Mack knocked Lincoln out aboard The Iliad carrier
Alphonso Mackenzie|Gordon|"I'm the guy who kill's Gordon" - He wasn't
Billy Koenig|Nick Fury|Fury had Billy take care of the 'Playground' base
Billy Koenig|Eric Koenig|Billy and Eric are brothers
Billy Koenig|Sam Koenig|Billy and Sam are brothers
Billy Koenig|Daisy Johnson|Daisy (then Skye) and Billy worked for SHIELD at the Playground
Billy Koenig|Isabelle Hartley|Hartley and Billy worked for SHIELD at the Playground
Billy Koenig|Lance Hunter|Hunter and Billy worked together for SHIELD
Billy Koenig|Mercenary Idaho|Idaho and Billy worked together for SHIELD
Billy Koenig|Agent Coulson|Billy worked for Coulson at the Playground
Billy Koenig|Melinda May|Billy and May worked together for SHIELD
Billy Koenig|Raina|Billy helped save Raina from a Hydra hit squad
Billy Koenig|Kara 'Agent 33' Palamas|Billy protected Raina from a team led by Agent 33
Billy Koenig|Grant Ward|Billy aimed a gun at Ward when he boarded The Bus to take Skye
Isabelle Hartley|Jane Hartley|Isabelle and Jane were sisters
Isabelle Hartley|Lance Hunter|Hartley and Hunter were close friends
Isabelle Hartley|Bobbi Morse|Bobbi and Isabelle were sent by Fury to prevent Hydra getting the Kree Monolith
Isabelle Hartley|Mercenary Idaho|Hartley and Idaho were old friends who were later recruited by Coulson
Isabelle Hartley|Agent Case|Hartley saved Case's life on the SHIELD carrier Iliad
Isabelle Hartley|Agent Susanna|Hartley saved Susanna's life on the SHIELD carrier Iliad
Isabelle Hartley|Robert Gonzales|Hartley and Gonzales worked together in the 'Real SHIELD'
Isabelle Hartley|Victoria Hand|Hartley and Hand used to be good friends and SHIELD colleagues
Isabelle Hartley|Roger Browning|Hartley met Browning to get information on a stolen 0-8-4
Isabelle Hartley|Carl Creel|Creel stole the kree obelisk from Hartley
Isabelle Hartley|Melinda May|May and Hartley worked together for SHIELD
Isabelle Hartley|Agent Coulson|Hartley worked undercover in Coulson's SHIELD
Isabelle Hartley|Daisy Johnson|Hartley and Daisy (then Skye) worked together for SHIELD
Isabelle Hartley|General Glenn Talbot|Hartley kidnapped Talbot to be questioned by SHIELD
General Glenn Talbot|George Stephanopoulos|Stephanopoulos interviewed Talbot on TV
General Glenn Talbot|Carla Talbot|Glenn and Carla are married
General Glenn Talbot|George Talbot|Glenn Talbot is George's father
General Glenn Talbot|Agent Coulson|Talbot begrudgingly agreed to work with Coulson
General Glenn Talbot|Carl Creel|Creel was sent to kill Talbot by Hydra
General Glenn Talbot|Melinda May|May helped Talbot fight off Carl Creel
General Glenn Talbot|Lance Hunter|Hunter kidnapped Talbot to be questioned by SHIELD
General Glenn Talbot|Private Tilden|Tilden worked for Talbot at his storage facility
General Glenn Talbot|Private Walter|Walter worked for Talbot at his storage facility
General Glenn Talbot|Adamo Dioli|Dioli and Talbot spoke at the UN
General Glenn Talbot|Marcus Scarlotti|Talbot was present when Scarlotti attacked the UN in SHIELD gear
General Glenn Talbot|Christian Ward|Ward funded Talbot's campaign against SHIELD
General Glenn Talbot|Lieutenant Decker|Talbot and Decker worked together in the US Air Force
General Glenn Talbot|Meredith Tredwyck|Tredwyck and Talbot worked together in the US Air Force
General Glenn Talbot|Captain Anderson|Anderson and Talbot worked together in the US Air Force
General Glenn Talbot|Sunil Bakshi|Bakshi was handed into Talbot's custody by SHIELD
Mercenary Idaho|Lance Hunter|Hunter and Idaho used to work together as mercenaries
Mercenary Idaho|Roger Browning|Idaho went to a negotiation to get information on an 0-8-4 from Browning
Mercenary Idaho|Carl Creel|Idaho was killed by Creel, who caused the car he was in to crash
Mercenary Idaho|Melinda May|May and Idaho worked together for SHIELD
Mercenary Idaho|Daisy Johnson|Idaho and Daisy (then Skye) worked together for SHIELD
Mercenary Idaho|Agent Coulson|Idaho worked for Coulson in SHIELD
Mercenary Idaho|Private Tilden|Idaho & team met Tilden when breaking into Talbot's storage facility
Mercenary Idaho|Private Walter|Idaho & team met Walter when breaking into Talbot's storage facility
Sunil Bakshi|John Garrett|Garret and Bakshi met before Hydra's modern day emmergence
Sunil Bakshi|Carl Creel|Bakshi provided Creel with orders and rewarded his compliance
Sunil Bakshi|Raina|Raina stole the kree obelisk from Bakshi
Sunil Bakshi|Kara 'Agent 33' Palamas|Bakshi brought Agent 33 to Whitehall for brainwashing
Sunil Bakshi|Jemma Simmons|Simmons worked for Bakshi when she was undercover in Hydra
Sunil Bakshi|Donnie Gill|Bakshi placed Donnie under Hydra control
Sunil Bakshi|Agent Coulson|Bakshi met Coulson when disguised as General Talbot
Sunil Bakshi|Melinda May|Bakshi met May when disguised as General Talbot
Sunil Bakshi|Kenneth Turgeon|Bakshi ordered Turgeon to a meeting with Whitehall
Sunil Bakshi|Bobbi Morse|Bobbi worked with Bakshi when she was undercover in Hydra
Sunil Bakshi|Calvin Zabo|Bakshi met Cal when he presented the obelisk to Whitehall
Sunil Bakshi|Grant Ward|Bakshi agreed to meet Ward, who left him to be arrested by SHIELD
Sunil Bakshi|Lance Hunter|Hunter pretended to free Bakshi from SHIELD, and convinced him other Hydra heads wanted him dead
Sunil Bakshi|Octavian Bloom|Bakshi met with Bloom, a Hydra head, on believing he'd escaped SHIELD custody
Sunil Bakshi|Doctor List|Bakshi and List worked together researching Lincoln and Deathlok's powers
Sunil Bakshi|Leo Fitz|Bakshi met Fitz when returned to SHIELD custody by Ward and Agent 33
Sunil Bakshi|Mike Peterson|Peterson was sent to accompany Bakshi on a mission to infiltrate Dr List's Hydra cell
Sunil Bakshi|Lincoln Campbell|Bakshi captured Lincoln for Hydra experimentation
Carl Creel|John Garrett|Garret recruited Creel into Hydra
Carl Creel|Lance Hunter|Creel interrupted a deal Hunter was working on for intel about an 0-8-4
Carl Creel|Melinda May|May fought Creel to stop him killing General Talbot
Carl Creel|Daisy Johnson|Daisy (then Skye) fought Creel to stop him killing General Talbot
Carl Creel|Staff Sergeant Smith|Creel killed Smith when escaping from military prison
Carl Creel|Staff Sergeant Logan|Creel killed Logan when escaping from military prison
Carl Creel|Raina|Raina attempted to buy the kree obelisk from Creel
Carl Creel|Agent Coulson|Coulson used a FitzTech™ device to petrify Creel so he could be arrested
Carl Creel|Roger Browning|Creel stole intel from, and killed Browning
Roger Browning|Lance Hunter|Hunter was sent to obtain stolen intel from Browning
Carla Talbot|George Talbot|Carla is George's mother
Private Tilden|Private Walter|Walter and Tilden worked together at Talbot's storage facility
Private Tilden|Agent Coulson|Coulson, imitating Talbot, called Tilden to let his team through
Staff Sergeant Smith|Staff Sergeant Logan|Logan and Smith worked together in the Marine Corps
Calvin Zabo|Jiaying|Cal and Jiaying were married
Calvin Zabo|Daisy Johnson|Daisy is Cal's daughter
Calvin Zabo|Linda Avery|Cal killed Avery when trying to find his daughter
Calvin Zabo|Raina|Raina brought the obelisk to Cal, who told her about inhumans
Calvin Zabo|Brick|Cal killed Brick for teasing him over his anger issues
Calvin Zabo|Deacon|Cal killed Deacon for teasing him over his anger issues
Calvin Zabo|Agent Coulson|Cal nearly killed Coulson for preventing him from killing Whitehall
Calvin Zabo|Leo Fitz|Cal attacked Fitz after taking his Hyde drugs
Calvin Zabo|Jemma Simmons|Cal attacked Simmons after taking his Hyde drugs
Calvin Zabo|Grant Ward|Ward brought Skye to Zabo and Whitehall
Calvin Zabo|Kara 'Agent 33' Palamas|Cal saw Whitehall give orders to Agent 33
Calvin Zabo|Wendell Levi|Cal recruited Levi into a team to get revenge on Coulson
Calvin Zabo|Francis Noche|Cal recruited Noche into a team to get revenge on Coulson
Calvin Zabo|Karla Faye Gideon|Cal recruited Karla into a team to get revenge on Coulson
Calvin Zabo|John Bruno|Cal recruited Bruno into a team to get revenge on Coulson
Calvin Zabo|David Angar|Cal recruited Angar into a team to get revenge on Coulson
Calvin Zabo|Melinda May|May took custody of Cal during the negotiations in Afterlife
Calvin Zabo|Gordon|Gordon took Cal to Afterlife to prevent him attracting too much attention to inhumans
Calvin Zabo|Lincoln Campbell|Lincoln was sent to watch over Cal's father-daughter day by Jiaying
Calvin Zabo|Robert Gonzales|Cal was present when Gonzales arrived to negotiate with Jiaying
